Year; Month;  Monthly Anomaly;Monthly Unc.;  Annual Anomaly; Annual Unc.;  Five-year Anomaly; Five-year Unc.; Ten-year  Anomaly; Ten-year Unc.;   Twenty-year Anomaly; Twenty-year Unc.
1966;9;0.011;0.062;-0.041;0.043;-0.086;0.034;-0.043;0.028;-0.014;0.026
1966;10;-0.151;0.056;-0.038;0.043;-0.077;0.033;-0.043;0.028;-0.014;0.026
1966;11;-0.028;0.049;-0.013;0.043;-0.069;0.033;-0.044;0.028;-0.013;0.026
1966;12;-0.007;0.047;-0.013;0.043;-0.066;0.033;-0.044;0.028;-0.012;0.025
1967;1;-0.087;0.045;-0.02;0.044;-0.066;0.033;-0.047;0.028;-0.011;0.025
1967;2;-0.227;0.053;-0.016;0.043;-0.061;0.033;-0.049;0.028;-0.01;0.025
1967;3;0.047;0.048;-0.02;0.042;-0.055;0.032;-0.051;0.027;-0.008;0.025
1967;4;0.009;0.05;-0.002;0.041;-0.049;0.032;-0.051;0.027;-0.007;0.025
1967;5;0.21;0.061;-0.008;0.04;-0.043;0.032;-0.049;0.027;-0.006;0.025
1967;6;-0.003;0.053;-0.009;0.039;-0.035;0.032;-0.049;0.027;-0.005;0.024
1967;7;0.027;0.067;-0.018;0.039;-0.032;0.031;-0.049;0.027;-0.004;0.024
1967;8;0.004;0.063;-0.012;0.038;-0.026;0.031;-0.047;0.026;-0.004;0.024
1967;9;-0.029;0.059;-0.007;0.038;-0.023;0.031;-0.046;0.026;-0.004;0.024
1967;10;0.057;0.044;-0.011;0.038;-0.019;0.03;-0.045;0.026;-0.004;0.024
1967;11;-0.1;0.045;-0.039;0.037;-0.017;0.03;-0.045;0.026;-0.003;0.024
1967;12;-0.014;0.046;-0.045;0.036;-0.016;0.03;-0.043;0.026;-0.003;0.024
1968;1;-0.2;0.038;-0.062;0.036;-0.014;0.03;-0.041;0.026;-0.004;0.023
1968;2;-0.152;0.038;-0.071;0.036;-0.015;0.029;-0.04;0.026;-0.004;0.023
1968;3;0.109;0.043;-0.087;0.036;-0.01;0.029;-0.037;0.025;-0.004;0.023
1968;4;-0.045;0.049;-0.084;0.036;-0.01;0.029;-0.033;0.025;-0.003;0.023
1968;5;-0.122;0.045;-0.082;0.037;-0.01;0.028;-0.03;0.025;-0.003;0.023
1968;6;-0.071;0.051;-0.086;0.037;-0.012;0.028;-0.029;0.025;-0.002;0.023
1968;7;-0.179;0.056;-0.072;0.037;-0.01;0.028;-0.029;0.025;-0.002;0.023
1968;8;-0.111;0.052;-0.069;0.037;-0.013;0.027;-0.03;0.024;-0.002;0.022
1968;9;-0.215;0.064;-0.081;0.036;-0.016;0.027;-0.032;0.024;-0.001;0.022
1968;10;0.093;0.058;-0.063;0.036;-0.017;0.027;-0.032;0.024;-0.002;0.022
1968;11;-0.082;0.046;-0.034;0.035;-0.016;0.027;-0.033;0.024;-0.001;0.022
1968;12;-0.053;0.044;-0.018;0.035;-0.018;0.026;-0.033;0.024;-0.001;0.022
1969;1;-0.037;0.047;-0.01;0.035;-0.022;0.026;-0.034;0.023;-0.001;0.022
1969;2;-0.111;0.04;0;0.034;-0.022;0.026;-0.035;0.023;-0.001;0.022
1969;3;-0.037;0.047;0.021;0.033;-0.023;0.026;-0.034;0.023;-0.001;0.021
1969;4;0.173;0.041;0.02;0.033;-0.022;0.025;-0.032;0.023;-0.001;0.021
1969;5;0.229;0.044;0.033;0.033;-0.023;0.025;-0.029;0.023;-0.001;0.021
1969;6;0.114;0.044;0.061;0.033;-0.024;0.025;-0.029;0.023;-0.001;0.021
1969;7;-0.082;0.052;0.076;0.032;-0.027;0.025;-0.029;0.022;-0.001;0.021
1969;8;0.004;0.043;0.099;0.032;-0.027;0.024;-0.025;0.022;0;0.021
1969;9;0.04;0.068;0.105;0.031;-0.028;0.024;-0.022;0.022;0.002;0.02
1969;10;0.081;0.046;0.096;0.031;-0.028;0.024;-0.02;0.022;0.003;0.02
1969;11;0.076;0.04;0.076;0.031;-0.03;0.024;-0.019;0.022;0.004;0.02
1969;12;0.286;0.04;0.063;0.031;-0.029;0.024;-0.017;0.022;0.006;0.02
1970;1;0.143;0.032;0.067;0.03;-0.03;0.024;-0.017;0.022;0.008;0.02
1970;2;0.167;0.033;0.059;0.03;-0.027;0.023;-0.014;0.021;0.009;0.02
1970;3;0.024;0.057;0.063;0.03;-0.026;0.023;-0.011;0.021;0.012;0.02
1970;4;0.068;0.045;0.059;0.03;-0.027;0.023;-0.009;0.021;0.015;0.02
1970;5;-0.005;0.039;0.047;0.029;-0.025;0.023;-0.007;0.021;0.017;0.019
1970;6;-0.043;0.054;0.014;0.029;-0.021;0.023;-0.005;0.021;0.018;0.019
1970;7;-0.031;0.046;-0.003;0.028;-0.014;0.023;-0.004;0.021;0.019;0.019
1970;8;-0.096;0.048;-0.034;0.029;-0.007;0.022;-0.006;0.021;0.02;0.019
1970;9;0.091;0.045;-0.055;0.028;-0.005;0.022;-0.004;0.021;0.02;0.019
1970;10;0.025;0.043;-0.067;0.028;0;0.022;-0.005;0.021;0.021;0.019
1970;11;-0.067;0.046;-0.072;0.028;0.007;0.022;-0.006;0.02;0.022;0.019
1970;12;-0.108;0.036;-0.079;0.028;0.011;0.022;-0.007;0.02;0.023;0.019
1971;1;-0.055;0.039;-0.085;0.028;0.015;0.022;-0.006;0.02;0.025;0.018
1971;2;-0.205;0.054;-0.083;0.028;0.018;0.022;-0.006;0.02;0.026;0.018
1971;3;-0.23;0.044;-0.094;0.028;0.022;0.022;-0.008;0.02;0.027;0.018
1971;4;-0.075;0.034;-0.1;0.028;0.022;0.021;-0.008;0.02;0.028;0.018
1971;5;-0.069;0.047;-0.102;0.028;0.024;0.021;-0.009;0.02;0.029;0.018
1971;6;-0.125;0.044;-0.103;0.028;0.025;0.021;-0.011;0.02;0.03;0.018
1971;7;-0.102;0.049;-0.12;0.028;0.023;0.021;-0.012;0.02;0.031;0.018
1971;8;-0.073;0.059;-0.12;0.027;0.019;0.021;-0.013;0.02;0.033;0.018
1971;9;-0.04;0.06;-0.101;0.027;0.018;0.021;-0.013;0.02;0.034;0.018
1971;10;-0.053;0.043;-0.093;0.027;0.014;0.021;-0.014;0.02;0.034;0.018
1971;11;-0.087;0.034;-0.083;0.028;0.01;0.021;-0.014;0.02;0.035;0.018
1971;12;-0.12;0.036;-0.069;0.027;0.008;0.021;-0.012;0.02;0.037;0.018
1972;1;-0.26;0.041;-0.063;0.028;0.009;0.021;-0.009;0.02;0.038;0.018
1972;2;-0.201;0.039;-0.042;0.028;0.012;0.021;-0.005;0.02;0.038;0.018
1972;3;-0.006;0.055;-0.036;0.028;0.011;0.021;-0.004;0.02;0.037;0.018
1972;4;0.017;0.041;-0.03;0.029;0.009;0.021;-0.001;0.02;0.038;0.017
1972;5;0.056;0.045;-0.023;0.029;0.006;0.021;0;0.02;0.039;0.017
1972;6;0.044;0.063;0.007;0.029;0;0.021;0.003;0.02;0.039;0.017
1972;7;-0.028;0.059;0.049;0.029;-0.001;0.021;0.005;0.02;0.04;0.017
1972;8;0.18;0.057;0.088;0.029;-0.002;0.021;0.007;0.02;0.041;0.017
1972;9;0.026;0.063;0.105;0.029;0;0.021;0.008;0.02;0.042;0.017
1972;10;0.022;0.062;0.129;0.029;0.001;0.021;0.009;0.02;0.042;0.017
1972;11;-0.004;0.037;0.146;0.029;0.004;0.022;0.011;0.02;0.043;0.017
1972;12;0.24;0.035;0.158;0.03;0.006;0.022;0.012;0.02;0.045;0.017
1973;1;0.248;0.035;0.165;0.03;0.006;0.022;0.015;0.02;0.047;0.017
1973;2;0.265;0.049;0.155;0.029;0.004;0.022;0.018;0.02;0.048;0.017
1973;3;0.193;0.037;0.156;0.029;0.002;0.022;0.018;0.02;0.05;0.017
1973;4;0.305;0.06;0.161;0.03;0.001;0.022;0.021;0.02;0.052;0.017
1973;5;0.266;0.037;0.163;0.03;-0.002;0.022;0.023;0.02;0.054;0.017
1973;6;0.18;0.042;0.143;0.03;-0.002;0.022;0.024;0.02;0.055;0.017
1973;7;0.061;0.053;0.11;0.031;-0.002;0.022;0.026;0.02;0.056;0.017
1973;8;0.056;0.067;0.063;0.03;0;0.022;0.026;0.02;0.056;0.017
1973;9;0.038;0.05;0.037;0.029;0;0.022;0.029;0.02;0.057;0.017
1973;10;0.088;0.061;0.006;0.029;0;0.022;0.028;0.02;0.057;0.017
1973;11;0.019;0.036;-0.018;0.03;-0.003;0.022;0.03;0.02;0.058;0.017
1973;12;0.003;0.039;-0.033;0.03;-0.004;0.023;0.031;0.02;0.059;0.017
1974;1;-0.156;0.05;-0.042;0.03;-0.003;0.023;0.033;0.02;0.06;0.017
1974;2;-0.298;0.035;-0.031;0.031;-0.004;0.023;0.034;0.02;0.061;0.017
1974;3;-0.122;0.043;-0.037;0.032;-0.004;0.023;0.036;0.02;0.064;0.017
1974;4;-0.064;0.052;-0.047;0.031;-0.006;0.023;0.036;0.02;0.066;0.017
1974;5;-0.025;0.047;-0.055;0.031;-0.005;0.024;0.035;0.02;0.069;0.017
1974;6;0.001;0.046;-0.061;0.032;0;0.024;0.035;0.02;0.069;0.016
1974;7;-0.04;0.049;-0.044;0.033;0.009;0.024;0.036;0.02;0.07;0.016
1974;8;0.186;0.062;-0.008;0.033;0.017;0.024;0.037;0.02;0.072;0.016
1974;9;-0.033;0.055;0.014;0.032;0.02;0.024;0.039;0.02;0.074;0.016
1974;10;-0.037;0.047;0.029;0.032;0.025;0.024;0.04;0.02;0.076;0.016
1974;11;-0.077;0.039;0.048;0.033;0.031;0.024;0.042;0.02;0.076;0.016
1974;12;-0.071;0.051;0.052;0.032;0.036;0.024;0.044;0.02;0.077;0.016
1975;1;0.053;0.041;0.052;0.032;0.04;0.025;0.046;0.02;0.079;0.017
1975;2;0.132;0.038;0.021;0.033;0.042;0.024;0.048;0.02;0.08;0.016
1975;3;0.148;0.046;0.021;0.032;0.043;0.024;0.051;0.02;0.081;0.017
1975;4;0.11;0.054;0.019;0.032;0.045;0.024;0.054;0.02;0.082;0.017
1975;5;0.21;0.049;0.007;0.032;0.048;0.025;0.057;0.02;0.084;0.017
1975;6;0.04;0.068;0.004;0.033;0.045;0.025;0.06;0.02;0.085;0.017
1975;7;-0.041;0.06;-0.003;0.033;0.043;0.025;0.062;0.02;0.085;0.017
1975;8;-0.182;0.075;-0.023;0.033;0.042;0.025;0.065;0.02;0.086;0.017
1975;9;-0.026;0.051;-0.055;0.033;0.042;0.025;0.066;0.02;0.088;0.017
1975;10;-0.065;0.05;-0.069;0.033;0.041;0.025;0.068;0.02;0.089;0.017
1975;11;-0.223;0.044;-0.107;0.033;0.04;0.025;0.07;0.02;0.089;0.017
1975;12;-0.106;0.039;-0.125;0.033;0.037;0.025;0.073;0.021;0.09;0.017
1976;1;-0.036;0.043;-0.126;0.033;0.038;0.025;0.078;0.02;0.092;0.017
1976;2;-0.102;0.041;-0.123;0.036;0.034;0.025;0.084;0.02;0.093;0.017
1976;3;-0.234;0.04;-0.122;0.036;0.035;0.025;0.089;0.02;0.095;0.017
1976;4;-0.059;0.039;-0.133;0.036;0.034;0.025;0.093;0.021;0.096;0.017
1976;5;-0.252;0.056;-0.116;0.036;0.036;0.025;0.095;0.021;0.098;0.017
1976;6;-0.173;0.05;-0.094;0.036;0.038;0.025;0.1;0.021;0.098;0.017
1976;7;-0.053;0.104;-0.065;0.037;0.044;0.025;0.104;0.021;0.098;0.017
1976;8;-0.141;0.106;-0.036;0.037;0.048;0.025;0.108;0.021;0.099;0.017
1976;9;-0.023;0.045;-0.001;0.037;0.053;0.025;0.11;0.021;0.1;0.017
1976;10;-0.189;0.052;0.03;0.035;0.058;0.025;0.112;0.021;0.101;0.017
1976;11;-0.026;0.043;0.084;0.037;0.06;0.025;0.114;0.021;0.101;0.017
1976;12;0.162;0.045;0.128;0.036;0.061;0.025;0.119;0.021;0.102;0.017
1977;1;0.314;0.041;0.151;0.034;0.063;0.025;0.122;0.021;0.104;0.017
1977;2;0.239;0.048;0.187;0.032;0.062;0.024;0.125;0.021;0.107;0.017
1977;3;0.191;0.043;0.197;0.032;0.068;0.024;0.125;0.021;0.107;0.017
1977;4;0.31;0.043;0.222;0.032;0.072;0.024;0.126;0.021;0.108;0.017
1977;5;0.391;0.062;0.24;0.032;0.078;0.024;0.127;0.021;0.109;0.017
1977;6;0.358;0.04;0.234;0.032;0.087;0.024;0.128;0.021;0.111;0.017
1977;7;0.23;0.042;0.22;0.032;0.093;0.024;0.129;0.022;0.112;0.017
1977;8;0.288;0.056;0.216;0.032;0.099;0.024;0.128;0.022;0.114;0.017
1977;9;0.091;0.042;0.216;0.032;0.102;0.024;0.129;0.022;0.115;0.017
1977;10;0.118;0.054;0.209;0.032;0.107;0.024;0.13;0.022;0.116;0.017
1977;11;0.186;0.04;0.191;0.032;0.11;0.024;0.131;0.022;0.118;0.017
1977;12;0.095;0.048;0.164;0.032;0.113;0.024;0.133;0.022;0.12;0.017
1978;1;0.137;0.041;0.153;0.032;0.119;0.023;0.135;0.022;0.123;0.017
1978;2;0.198;0.043;0.114;0.032;0.127;0.024;0.136;0.022;0.125;0.017
1978;3;0.192;0.037;0.117;0.032;0.131;0.024;0.137;0.022;0.127;0.017
1978;4;0.225;0.048;0.107;0.032;0.134;0.024;0.138;0.022;0.129;0.017
1978;5;0.179;0.039;0.105;0.032;0.142;0.023;0.139;0.022;0.131;0.017
1978;6;0.031;0.042;0.109;0.032;0.148;0.023;0.139;0.022;0.134;0.017
1978;7;0.092;0.054;0.112;0.032;0.158;0.023;0.14;0.022;0.136;0.017
1978;8;-0.176;0.048;0.09;0.031;0.167;0.023;0.143;0.022;0.138;0.017
1978;9;0.123;0.051;0.09;0.03;0.178;0.023;0.146;0.022;0.14;0.017
1978;10;0.005;0.041;0.091;0.03;0.185;0.023;0.147;0.022;0.141;0.017
1978;11;0.154;0.05;0.083;0.03;0.194;0.023;0.149;0.022;0.142;0.017
1978;12;0.145;0.046;0.089;0.029;0.203;0.023;0.15;0.022;0.143;0.017
1979;1;0.178;0.038;0.084;0.028;0.21;0.022;0.154;0.022;0.144;0.017
1979;2;-0.067;0.034;0.113;0.027;0.219;0.022;0.158;0.022;0.146;0.017
1979;3;0.191;0.038;0.126;0.026;0.224;0.022;0.161;0.022;0.147;0.017
1979;4;0.242;0.038;0.146;0.026;0.229;0.022;0.163;0.022;0.148;0.017
1979;5;0.079;0.034;0.155;0.026;0.233;0.022;0.167;0.022;0.148;0.017
1979;6;0.099;0.061;0.184;0.027;0.238;0.022;0.167;0.022;0.148;0.017
1979;7;0.033;0.038;0.201;0.027;0.235;0.022;0.168;0.022;0.149;0.017
1979;8;0.172;0.033;0.246;0.026;0.234;0.022;0.168;0.022;0.151;0.018
1979;9;0.281;0.043;0.261;0.024;0.23;0.022;0.17;0.022;0.152;0.018
1979;10;0.247;0.045;0.276;0.024;0.227;0.022;0.171;0.022;0.153;0.018
1979;11;0.261;0.037;0.301;0.024;0.224;0.022;0.172;0.022;0.153;0.018
1979;12;0.496;0.036;0.311;0.025;0.22;0.022;0.172;0.022;0.154;0.018
1980;1;0.377;0.034;0.334;0.026;0.218;0.022;0.174;0.022;0.155;0.018
1980;2;0.468;0.037;0.342;0.028;0.215;0.022;0.173;0.022;0.156;0.018
1980;3;0.371;0.051;0.336;0.031;0.216;0.022;0.173;0.022;0.159;0.018
1980;4;0.423;0.054;0.329;0.033;0.216;0.022;0.174;0.022;0.162;0.018
1980;5;0.386;0.039;0.329;0.034;0.214;0.023;0.174;0.022;0.164;0.018
1980;6;0.218;0.058;0.307;0.034;0.22;0.022;0.175;0.021;0.166;0.018
1980;7;0.304;0.055;0.323;0.033;0.226;0.022;0.175;0.021;0.168;0.018
1980;8;0.272;0.078;0.319;0.033;0.23;0.022;0.178;0.021;0.17;0.018
1980;9;0.206;0.053;0.326;0.031;0.233;0.022;0.18;0.021;0.171;0.018
1980;10;0.164;0.038;0.318;0.03;0.235;0.022;0.182;0.021;0.172;0.018
1980;11;0.261;0.032;0.309;0.028;0.238;0.022;0.184;0.021;0.174;0.018
1980;12;0.229;0.032;0.322;0.027;0.242;0.023;0.187;0.021;0.176;0.018
1981;1;0.573;0.04;0.328;0.028;0.243;0.022;0.189;0.021;0.178;0.018
1981;2;0.422;0.03;0.341;0.027;0.252;0.023;0.193;0.021;0.182;0.018
1981;3;0.451;0.034;0.343;0.027;0.257;0.023;0.197;0.021;0.184;0.018
1981;4;0.328;0.035;0.341;0.027;0.259;0.023;0.201;0.021;0.187;0.018
1981;5;0.279;0.042;0.336;0.027;0.261;0.022;0.205;0.021;0.189;0.018
1981;6;0.374;0.044;0.357;0.028;0.263;0.022;0.208;0.021;0.192;0.018
1981;7;0.38;0.051;0.32;0.029;0.264;0.022;0.209;0.021;0.194;0.018
1981;8;0.429;0.047;0.298;0.03;0.268;0.022;0.212;0.02;0.197;0.018
1981;9;0.221;0.06;0.26;0.031;0.269;0.022;0.213;0.02;0.199;0.018
1981;10;0.147;0.043;0.241;0.032;0.268;0.022;0.215;0.02;0.2;0.018
1981;11;0.198;0.043;0.235;0.034;0.273;0.022;0.216;0.02;0.202;0.018
1981;12;0.486;0.048;0.213;0.036;0.273;0.023;0.217;0.02;0.204;0.018
1982;1;0.13;0.046;0.192;0.036;0.274;0.023;0.217;0.02;0.207;0.018
1982;2;0.157;0.041;0.163;0.036;0.273;0.023;0.218;0.02;0.21;0.018
1982;3;-0.011;0.04;0.157;0.035;0.272;0.023;0.218;0.02;0.212;0.018
1982;4;0.107;0.051;0.156;0.036;0.27;0.024;0.218;0.02;0.213;0.018
1982;5;0.198;0.047;0.147;0.036;0.265;0.024;0.218;0.02;0.214;0.019
1982;6;0.111;0.048;0.142;0.036;0.256;0.024;0.218;0.02;0.215;0.019
1982;7;0.135;0.054;0.171;0.036;0.255;0.024;0.22;0.02;0.216;0.019
1982;8;0.083;0.044;0.195;0.036;0.248;0.024;0.22;0.02;0.216;0.019
1982;9;0.143;0.053;0.227;0.036;0.245;0.023;0.222;0.02;0.215;0.019
1982;10;0.131;0.044;0.247;0.036;0.24;0.023;0.224;0.02;0.216;0.019
1982;11;0.09;0.076;0.263;0.035;0.237;0.023;0.224;0.02;0.216;0.019
1982;12;0.43;0.06;0.273;0.034;0.237;0.023;0.227;0.02;0.216;0.019
1983;1;0.485;0.037;0.276;0.034;0.231;0.023;0.231;0.02;0.216;0.019
1983;2;0.445;0.044;0.299;0.034;0.23;0.023;0.233;0.02;0.217;0.019
1983;3;0.368;0.035;0.322;0.036;0.229;0.022;0.235;0.02;0.218;0.019
1983;4;0.346;0.036;0.325;0.037;0.229;0.022;0.237;0.02;0.218;0.019
1983;5;0.387;0.05;0.339;0.035;0.226;0.022;0.24;0.02;0.218;0.019
1983;6;0.236;0.055;0.322;0.036;0.225;0.023;0.243;0.02;0.219;0.019
1983;7;0.171;0.049;0.306;0.035;0.22;0.023;0.245;0.019;0.22;0.019
1983;8;0.363;0.05;0.28;0.034;0.22;0.023;0.25;0.019;0.22;0.019
1983;9;0.414;0.064;0.274;0.033;0.217;0.023;0.252;0.019;0.221;0.019
1983;10;0.166;0.06;0.26;0.035;0.217;0.023;0.255;0.019;0.222;0.019
1983;11;0.259;0.037;0.259;0.034;0.217;0.023;0.254;0.019;0.222;0.019
1983;12;0.229;0.041;0.247;0.034;0.212;0.023;0.255;0.019;0.223;0.019
1984;1;0.284;0.04;0.237;0.032;0.208;0.022;0.255;0.019;0.225;0.019
1984;2;0.143;0.043;0.22;0.031;0.204;0.022;0.258;0.019;0.227;0.019
1984;3;0.29;0.038;0.204;0.031;0.202;0.022;0.259;0.019;0.229;0.019
1984;4;0.175;0.063;0.199;0.031;0.202;0.022;0.26;0.019;0.231;0.019
1984;5;0.383;0.044;0.176;0.031;0.2;0.022;0.26;0.019;0.233;0.019
1984;6;0.094;0.057;0.154;0.03;0.195;0.022;0.261;0.019;0.234;0.019
1984;7;0.049;0.072;0.154;0.03;0.198;0.022;0.263;0.019;0.236;0.019
1984;8;0.154;0.044;0.145;0.03;0.203;0.022;0.265;0.019;0.236;0.019
1984;9;0.223;0.041;0.136;0.03;0.206;0.022;0.265;0.019;0.238;0.019
1984;10;0.109;0.043;0.136;0.03;0.21;0.022;0.266;0.019;0.24;0.019
1984;11;-0.02;0.045;0.121;0.03;0.212;0.022;0.265;0.019;0.242;0.019
1984;12;-0.033;0.04;0.128;0.031;0.216;0.021;0.264;0.019;0.244;0.019
1985;1;0.284;0.044;0.123;0.03;0.221;0.021;0.265;0.02;0.245;0.019
1985;2;0.039;0.034;0.127;0.029;0.225;0.021;0.264;0.02;0.248;0.019
1985;3;0.176;0.033;0.121;0.028;0.229;0.021;0.267;0.019;0.25;0.019
1985;4;0.172;0.039;0.123;0.029;0.232;0.021;0.269;0.019;0.252;0.019
1985;5;0.21;0.039;0.13;0.029;0.234;0.021;0.27;0.019;0.252;0.019
1985;6;0.178;0.065;0.151;0.03;0.235;0.021;0.272;0.019;0.254;0.019
1985;7;-0.015;0.047;0.147;0.029;0.236;0.021;0.273;0.019;0.257;0.019
1985;8;0.203;0.046;0.179;0.029;0.236;0.021;0.274;0.019;0.26;0.019
1985;9;0.152;0.047;0.186;0.03;0.238;0.021;0.275;0.019;0.261;0.019
1985;10;0.136;0.056;0.199;0.029;0.24;0.021;0.277;0.019;0.264;0.019
1985;11;0.063;0.05;0.205;0.029;0.241;0.021;0.278;0.019;0.267;0.019
1985;12;0.209;0.051;0.2;0.029;0.245;0.021;0.28;0.02;0.268;0.019
1986;1;0.237;0.039;0.21;0.028;0.247;0.021;0.279;0.02;0.27;0.019
1986;2;0.427;0.033;0.208;0.028;0.248;0.021;0.28;0.02;0.273;0.019
1986;3;0.262;0.035;0.204;0.028;0.248;0.021;0.279;0.02;0.276;0.019
1986;4;0.325;0.036;0.206;0.028;0.251;0.021;0.281;0.02;0.278;0.019
1986;5;0.28;0.044;0.207;0.028;0.247;0.021;0.283;0.02;0.28;0.019
1986;6;0.115;0.043;0.205;0.028;0.248;0.021;0.284;0.02;0.282;0.019
1986;7;0.104;0.05;0.214;0.028;0.245;0.021;0.285;0.02;0.284;0.019
1986;8;0.186;0.036;0.212;0.028;0.248;0.021;0.285;0.02;0.287;0.019
1986;9;0.1;0.043;0.209;0.028;0.249;0.021;0.287;0.02;0.288;0.019
1986;10;0.161;0.045;0.206;0.028;0.251;0.021;0.289;0.02;0.29;0.019
1986;11;0.079;0.039;0.21;0.028;0.247;0.021;0.29;0.02;0.292;0.019
1986;12;0.181;0.041;0.232;0.027;0.248;0.021;0.289;0.02;0.293;0.019
1987;1;0.352;0.04;0.26;0.027;0.253;0.021;0.292;0.02;0.293;0.019
1987;2;0.401;0.031;0.271;0.027;0.256;0.021;0.294;0.02;0.294;0.019
1987;3;0.222;0.035;0.292;0.027;0.258;0.021;0.298;0.02;0.295;0.019
1987;4;0.296;0.034;0.306;0.027;0.262;0.021;0.3;0.02;0.296;0.019
1987;5;0.32;0.034;0.316;0.027;0.264;0.021;0.301;0.02;0.296;0.019
1987;6;0.382;0.034;0.344;0.028;0.272;0.021;0.303;0.02;0.297;0.019
1987;7;0.437;0.046;0.361;0.028;0.275;0.021;0.303;0.019;0.298;0.019
1987;8;0.325;0.047;0.363;0.028;0.281;0.021;0.303;0.019;0.299;0.019
1987;9;0.354;0.049;0.384;0.028;0.29;0.021;0.301;0.019;0.301;0.019
1987;10;0.326;0.041;0.401;0.028;0.298;0.021;0.301;0.019;0.303;0.019
1987;11;0.201;0.039;0.412;0.028;0.304;0.021;0.3;0.019;0.305;0.019
1987;12;0.511;0.036;0.417;0.028;0.307;0.021;0.299;0.02;0.308;0.019
1988;1;0.556;0.035;0.408;0.028;0.315;0.021;0.298;0.02;0.31;0.019
1988;2;0.429;0.031;0.415;0.03;0.318;0.021;0.298;0.02;0.313;0.019
1988;3;0.465;0.046;0.419;0.03;0.32;0.021;0.298;0.02;0.315;0.019
1988;4;0.504;0.032;0.418;0.03;0.325;0.021;0.298;0.02;0.317;0.019
1988;5;0.451;0.05;0.406;0.03;0.331;0.021;0.298;0.02;0.32;0.019
1988;6;0.442;0.049;0.388;0.03;0.334;0.021;0.298;0.02;0.323;0.019
1988;7;0.33;0.049;0.348;0.031;0.338;0.021;0.299;0.02;0.325;0.019
1988;8;0.416;0.058;0.342;0.031;0.339;0.021;0.298;0.02;0.329;0.019
1988;9;0.394;0.04;0.329;0.032;0.341;0.021;0.296;0.02;0.331;0.019
1988;10;0.321;0.054;0.315;0.033;0.346;0.022;0.297;0.02;0.333;0.019
1988;11;0.055;0.039;0.288;0.033;0.349;0.021;0.296;0.02;0.334;0.019
1988;12;0.292;0.039;0.264;0.034;0.356;0.022;0.296;0.02;0.336;0.019
1989;1;0.074;0.038;0.264;0.034;0.363;0.021;0.296;0.02;0.338;0.019
1989;2;0.357;0.033;0.257;0.032;0.367;0.022;0.296;0.02;0.341;0.019
1989;3;0.31;0.041;0.254;0.032;0.373;0.022;0.296;0.02;0.342;0.019
1989;4;0.338;0.054;0.255;0.032;0.376;0.022;0.299;0.02;0.343;0.019
1989;5;0.124;0.046;0.262;0.032;0.38;0.022;0.298;0.02;0.344;0.019
1989;6;0.152;0.052;0.275;0.031;0.383;0.022;0.301;0.02;0.345;0.019
1989;7;0.328;0.048;0.303;0.031;0.385;0.022;0.303;0.02;0.347;0.019
1989;8;0.339;0.042;0.307;0.031;0.386;0.022;0.304;0.02;0.347;0.019
1989;9;0.353;0.047;0.342;0.031;0.39;0.022;0.305;0.02;0.348;0.019
1989;10;0.335;0.043;0.368;0.03;0.391;0.022;0.308;0.02;0.349;0.019
1989;11;0.137;0.039;0.403;0.031;0.391;0.022;0.312;0.02;0.349;0.019
1989;12;0.448;0.044;0.424;0.031;0.389;0.022;0.315;0.02;0.349;0.019
1990;1;0.419;0.049;0.435;0.031;0.384;0.022;0.317;0.02;0.349;0.019
1990;2;0.394;0.032;0.436;0.031;0.381;0.022;0.323;0.02;0.35;0.019
1990;3;0.739;0.046;0.433;0.031;0.374;0.022;0.326;0.02;0.35;0.019
1990;4;0.648;0.042;0.442;0.03;0.37;0.022;0.329;0.02;0.351;0.019
1990;5;0.549;0.04;0.462;0.03;0.366;0.022;0.331;0.02;0.351;0.019
1990;6;0.402;0.036;0.461;0.03;0.362;0.022;0.333;0.02;0.352;0.019
1990;7;0.462;0.054;0.462;0.029;0.359;0.022;0.338;0.02;0.353;0.019
1990;8;0.348;0.045;0.473;0.029;0.359;0.022;0.341;0.02;0.354;0.019
1990;9;0.315;0.067;0.443;0.029;0.358;0.022;0.343;0.02;0.355;0.019
1990;10;0.439;0.046;0.439;0.029;0.356;0.022;0.346;0.02;0.355;0.019
1990;11;0.387;0.05;0.431;0.029;0.354;0.022;0.349;0.02;0.355;0.019
1990;12;0.426;0.039;0.442;0.029;0.352;0.022;0.35;0.02;0.356;0.019
1991;1;0.44;0.047;0.446;0.029;0.351;0.022;0.351;0.02;0.356;0.019
1991;2;0.524;0.039;0.455;0.029;0.347;0.022;0.352;0.02;0.356;0.019
1991;3;0.383;0.043;0.466;0.029;0.344;0.022;0.354;0.02;0.357;0.019
1991;4;0.6;0.036;0.459;0.029;0.344;0.022;0.355;0.02;0.358;0.019
1991;5;0.444;0.044;0.451;0.029;0.344;0.022;0.355;0.02;0.359;0.019
1991;6;0.541;0.051;0.448;0.028;0.344;0.022;0.357;0.02;0.36;0.019
1991;7;0.512;0.04;0.453;0.028;0.347;0.021;0.359;0.02;0.361;0.019
1991;8;0.448;0.048;0.446;0.028;0.343;0.021;0.362;0.02;0.361;0.019
1991;9;0.453;0.043;0.453;0.029;0.344;0.021;0.363;0.02;0.362;0.019
1991;10;0.347;0.044;0.431;0.029;0.346;0.021;0.364;0.02;0.364;0.019
